Department,Category,Subcategory,Brand,ALTERNATIVE SWEETENER TYPE,BRAND POSITION,CERTIFIED HOWGOOD RATING,CERTIFIED NON-GMO PROJECT VERIFIED,COMPANY,EQ UNIT SIZE,FAIR TRADE,FLAVOR,FUNCTIONAL INGREDIENT,GRAB N GO,LABELED GLUTEN FREE,LABELED NON-GMO,LABELED ORGANIC,LABELED VEGAN,PACK COUNT,PACKAGING TYPE - PRIMARY,POSITIONING GROUP,PRE AND PROBIOTICS,PRODUCT TYPE,RAW,SIZE,STORAGE,Dollars,Units,Avg % ACV,Max % ACV,TDP,ARP,% of Stores Selling,Average Weekly Dollars Per Store Selling Per Item,Average Weekly Units Per Store Selling Per Item
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,APPLE-A-DAY,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,RATZLAFF RANCH,32,NOT FAIR-TRADE,APPLE,SUBCATEGORY NOT CODED,NOT GRAB N GO,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,NOT LABELED VEGAN,,PLASTIC,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF JUICE (NON-ORANGE),NOT RAW POSITIONED,32,REFRIGERATED,24938.47,9292.85,1.633846154,1.7,1.7,2.683619127,0.75,46.03656938,17.1546584
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,JUICED,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,CERTIFIED HOWGOOD RATING - GREAT,NOT CERTIFIED,JUICED LLC,16,NOT FAIR-TRADE,CARROT / CARROT BLENDS,SUBCATEGORY NOT CODED,GRAB N GO JUICE,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,LABELED ORGANIC 1-69%,UNKNOWN,1,PLASTIC,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF JUICE - FRUIT & VEG BLEND,RAW POSITIONED,16,REFRIGERATED,24855.19,6380.11,0.708461538,1.03,1.03,3.895730638,1.2,28.67677124,7.361076498
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE ORANGE,PRIVATE LABEL ORGANIC,PRIVATE LABEL NOT CODED,CONVENTIONAL NATURAL,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,COMPANY UNKNOWN,52,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,LABELED ORGANIC PRIVATE LABEL 70-100%,PRIVATE LABEL NOT CODED,1,PRIVATE LABEL NOT CODED,NATURAL POSITIONING GROUP,PRIVATE LABEL NOT CODED,PVL RF JUICE ORANGE,PRIVATE LABEL NOT CODED,52,PRIVATE LABEL NOT CODED,24726.23,5263.85,0.725,0.78,0.78,4.697365996,0.87,42.62802079,9.074877458
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,BAREFOOT BUCHA,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,CERTIFIED HOWGOOD RATING - GREAT,NOT CERTIFIED,BAREFOOT BUCHA,16,NOT FAIR-TRADE,BERRY,KOMBUCHA,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,16,REFRIGERATED,24723.97,6351.62,0.94,1.92,1.92,3.892545524,2.22,15.41912198,3.96119246
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,ARDENS GARDEN,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,ARDENS GARDEN,16,NOT FAIR-TRADE,CRANBERRY BLENDS,SUBCATEGORY NOT CODED,GRAB N GO JUICE,NOT LABELED GLUTEN FREE,UNKNOWN,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,PLASTIC,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF JUICE (NON-ORANGE),NOT RAW POSITIONED,16,REFRIGERATED,24678.66,6372.68,1.326923077,1.73,1.73,3.872571665,1.86,18.36974134,4.743551037
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,GT KOMBUCHA,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,MILLENNIUM PRODUCTS,32,FAIR-TRADE UNKNOWN,UNKNOWN,KOMBUCHA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,UNKNOWN,32,REFRIGERATED,24652.53,4035.61,0.686923077,1.45,1.45,6.108749359,1.74,19.61582861,3.211103854
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,HAPPY PANTRY,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,HAPPY PANTRY,32,FAIR-TRADE UNKNOWN,UNKNOWN,PROBIOTIC SUPPLEMENT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,UNKNOWN,RF KVASS,UNKNOWN,32,REFRIGERATED,24587.16,2025.12,1.183846154,1.34,1.34,12.14108794,0.95,35.83267023,2.951355794
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,HOLY KOMBUCHA,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,HOLY KOMBUCHA INC,16.9,NOT FAIR-TRADE,GINGER,KOMBUCHA,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,UNKNOWN,LABELED ORGANIC 1-69%,UNKNOWN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,16.9,REFRIGERATED,24582.54,6730.93,1.362307692,1.73,1.73,3.652175851,3.35,10.15959412,2.781792152
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,BUCHI,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,BUCHI KOMBUCHA,12,FAIR-TRADE UNKNOWN,UNKNOWN,PROBIOTIC SUPPLEMENT,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,UNKNOWN,RF CULTURED / FERMENTED BEV - OTHER,UNKNOWN,12,REFRIGERATED,24528.76,8248.85,1.469230769,1.91,1.91,2.973597532,2.04,16.64714787,5.598319103
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,THE RAW JUICERY,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,CERTIFIED HOWGOOD RATING - GREAT,NOT CERTIFIED,THE RAW JUICERY LTD,16,NOT FAIR-TRADE,GREEN FOODS,ALGAE - OTHER,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,LABELED NON-GMO PRODUCT CLAIM,LABELED ORGANIC 1-69%,LABELED VEGAN,1,PLASTIC,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF FUNCTIONAL JUICE & BEV,NOT RAW POSITIONED,16,REFRIGERATED,24459.98,3348.99,0.797692308,1.04,1.04,7.303688575,0.42,91.14791314,12.4797097
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,BLUEPRINT JUICE,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,CERTIFIED HOWGOOD RATING - NOT RATED,CERTIFIED NON-GMO PROJECT VERIFIED,HAIN-CELESTIAL GROUP,12,FAIR-TRADE UNKNOWN,APPLE,SUBCATEGORY NOT CODED,GRAB N GO JUICE,LABELED GLUTEN FREE,NOT LABELED NON-GMO,LABELED ORGANIC 95-99%,NOT LABELED VEGAN,1,PLASTIC,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF JUICE - FRUIT & VEG BLEND,RAW POSITIONED,12,REFRIGERATED,24444.77,7730.44,15.15666667,28.9,28.9,3.162144716,19.24,4.157726917,1.314843971
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,PRIVATE LABEL,PRIVATE LABEL NOT CODED,CONVENTIONAL,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,COMPANY UNKNOWN,12,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,1,PRIVATE LABEL NOT CODED,CONVENTIONAL POSITIONING GROUP,PRIVATE LABEL NOT CODED,PVL RF JUICE FRUIT,PRIVATE LABEL NOT CODED,12,PRIVATE LABEL NOT CODED,24362.91,3636.05,1.507,1.55,1.55,6.700378158,0.81,58.52483153,8.734556491
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,WILD TONIC,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,GOOD OMEN BOTTLING LLC,16,NOT FAIR-TRADE,PEAR,KOMBUCHA,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,LABELED NON-GMO PRODUCT CLAIM,LABELED ORGANIC 95-99%,NOT LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,16,REFRIGERATED,24362.4,5661.11,1.909090909,3.2,3.2,4.303466988,3.45,11.82307033,2.747336128
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,LENNY BOY,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,LENNY BOY BREWING CO,12,FAIR-TRADE UNKNOWN,UNKNOWN,KOMBUCHA,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,UNKNOWN,12,REFRIGERATED,24324.34,8084.69,2.201538462,3.01,3.01,3.008691737,4.09,8.234024746,2.73674589
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE ORANGE,PRIVATE LABEL ORGANIC,PRIVATE LABEL NOT CODED,CONVENTIONAL NATURAL,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,COMPANY UNKNOWN,16,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,LABELED ORGANIC PRIVATE LABEL 70-100%,PRIVATE LABEL NOT CODED,1,PRIVATE LABEL NOT CODED,NATURAL POSITIONING GROUP,PRIVATE LABEL NOT CODED,PVL RF JUICE ORANGE,PRIVATE LABEL NOT CODED,16,PRIVATE LABEL NOT CODED,24311.1,5636.8,0.169230769,0.17,0.17,4.312925773,0.15,224.3922025,52.02783777
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,URBAN FARM FERMENTORY,NO ALTERNATIVE SWEETENER PRESENCE,SPECIALTY NATURAL,NOT CERTIFIED,NOT CERTIFIED,URBAN FARM FERMENTORY,16.9,FAIR-TRADE CLAIM,BERRY,KOMBUCHA,GRAB N GO FUNCTIONAL,LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,16.9,REFRIGERATED,24282.33,5219.84,0.999230769,1.22,1.22,4.651929944,1.46,23.02671108,4.949926451
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,VERDE,UNKNOWN,SPECIALTY NATURAL,NOT CERTIFIED,NOT CERTIFIED,VERDE FOOD CO,2,FAIR-TRADE UNKNOWN,UNKNOWN,UNKNOWN,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,UNKNOWN,RF FUNCTIONAL JUICE & BEV,UNKNOWN,2,REFRIGERATED,24226.57,6192.94,0.535384615,0.82,0.82,3.911965884,1.01,33.20970118,8.489261453
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,VIVE ORGANIC,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,VIVE ORGANIC,2,NOT FAIR-TRADE,COCONUT,PROBIOTIC SUPPLEMENT,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,LABELED NON-GMO PRODUCT CLAIM,LABELED ORGANIC 95-99%,NOT LABELED VEGAN,1,PLASTIC,NATURAL POSITIONING GROUP,PROBIOTIC,RF FUNCTIONAL JUICE & BEV,NOT RAW POSITIONED,2,REFRIGERATED,24214.34,6745.27,4.929230769,7.7,7.7,3.589825166,4.03,8.318825236,2.317334369
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,KOSMIC KOMBUCHA,AGAVE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,KOSMIC KOMBUCHA,16,NOT FAIR-TRADE,BERRY,KOMBUCHA,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,UNKNOWN,LABELED ORGANIC 95-99%,NOT LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,16,REFRIGERATED,24203.47,6912.38,0.545384615,0.62,0.62,3.501466933,0.85,39.4233131,11.25908479
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,RED JACKET ORCHARDS,NO ALTERNATIVE SWEETENER PRESENCE,SPECIALTY GOURMET,CERTIFIED HOWGOOD RATING - NOT RATED,NOT CERTIFIED,RED JACKET ORCHARDS INC,64,NOT FAIR-TRADE,APPLE,SUBCATEGORY NOT CODED,NOT GRAB N GO,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,PLASTIC,SPECIALTY & WELLNESS POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF JUICE (NON-ORANGE),NOT RAW POSITIONED,64,REFRIGERATED,24056.03,6412.73,0.484615385,0.71,0.71,3.751293131,0.98,33.98539263,9.059647285
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,NESSALLA,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,CERTIFIED HOWGOOD RATING - GREAT,NOT CERTIFIED,NESSALLA,16,FAIR-TRADE CLAIM,OTHER,KOMBUCHA,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,LABELED ORGANIC 1-69%,NOT LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,16,REFRIGERATED,24022.53,6443.73,1.519230769,1.92,1.92,3.728047265,1.65,20.15715386,5.406893323
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,GARDEN OF FLAVOR,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,CERTIFIED HOWGOOD RATING - BEST,NOT CERTIFIED,GARDEN OF FLAVOR LLC,16,NOT FAIR-TRADE,VEGETABLE  - OTHER,SUBCATEGORY NOT CODED,GRAB N GO JUICE,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF JUICE - FRUIT & VEG BLEND,RAW POSITIONED,16,REFRIGERATED,23923.44,2894.86,0.703846154,0.86,0.86,8.264109491,0.98,33.7980748,4.089741894
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,HOUSE KOMBUCHA,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,CERTIFIED HOWGOOD RATING - GOOD,NOT CERTIFIED,HOUSE KOMBUCHA,16,NOT FAIR-TRADE,GINGER,KOMBUCHA,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,UNKNOWN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,16,REFRIGERATED,23889.98,6789.34,1.884615385,2.15,2.15,3.518748509,1.38,23.96796216,6.811501903
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,GOODBELLY,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,NEXTFOODS INC,12.7,NOT FAIR-TRADE,FRUIT - MIXED,PROBIOTIC SUPPLEMENT,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,LABELED NON-GMO PRODUCT CLAIM,LABELED ORGANIC 95-99%,LABELED VEGAN,1,PLASTIC,NATURAL POSITIONING GROUP,PROBIOTIC,RF FUNCTIONAL JUICE & BEV,NOT RAW POSITIONED,12.7,REFRIGERATED,23813.63,9116.63,5.455384615,9.24,9.24,2.61210886,9.64,3.420132869,1.3093378
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,BABAS BUCHA,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,BABAS BUCHA,32,FAIR-TRADE CLAIM,UNKNOWN,KOMBUCHA,NOT GRAB N GO,LABELED GLUTEN FREE,NOT LABELED NON-GMO,UNKNOWN,UNKNOWN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,32,REFRIGERATED,23792.9,3088.81,0.515384615,0.8,0.8,7.70293414,1.43,23.03593012,2.99053967
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,BOOTLEGGER BREWING,NO ALTERNATIVE SWEETENER PRESENCE,SPECIALTY NATURAL,NOT CERTIFIED,NOT CERTIFIED,BOOTLEGGER BREWING LLC,12,NOT FAIR-TRADE,OTHER,KOMBUCHA,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,LABELED ORGANIC 95-99%,NOT LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,NOT RAW POSITIONED,12,REFRIGERATED,23777.82,7340.98,1.858461538,2.75,2.75,3.239052552,2.67,12.32977593,3.806599534
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,ANGELICAS GARDEN,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,ANGELICAS GARDEN,12,NOT FAIR-TRADE,VEGETABLE  - OTHER,PROBIOTIC SUPPLEMENT,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,LABELED NON-GMO PRODUCT CLAIM,LABELED ORGANIC 70-94%,NOT LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,RF KVASS,RAW POSITIONED,12,REFRIGERATED,23706.3,3438.55,2.203076923,2.98,2.98,6.894272295,2.55,12.8711694,1.866936618
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,HUNEY JUN,UNKNOWN,SPECIALTY NATURAL,NOT CERTIFIED,NOT CERTIFIED,HUNEY JUN,12,FAIR-TRADE UNKNOWN,UNKNOWN,UNKNOWN,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,UNKNOWN,KOMBUCHA,UNKNOWN,12,REFRIGERATED,23689.5,6211.36,1.336153846,1.62,1.62,3.813899049,0.93,37.426104,9.813081971
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF COCONUT & PLANT WATER,WTRMLN WTR,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,CERTIFIED HOWGOOD RATING - GREAT,CERTIFIED NON-GMO PROJECT VERIFIED,WORLD WATER HOLDINGS LLC,12,NOT FAIR-TRADE,LEMON,UNKNOWN,GRAB N GO FUNCTIONAL,LABELED GLUTEN FREE,LABELED NON-GMO PRODUCT CLAIM,LABELED ORGANIC 1-69%,LABELED VEGAN,1,PLASTIC,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF PLANT WATER - OTHER,NOT RAW POSITIONED,12,REFRIGERATED,23638.95,6801.93,4.671538462,9.44,9.44,3.475329796,8.18,4.161047067,1.197309985
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,APPLE-A-DAY,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,RATZLAFF RANCH,15,NOT FAIR-TRADE,APPLE,SUBCATEGORY NOT CODED,GRAB N GO JUICE,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,NOT LABELED VEGAN,,PLASTIC,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF JUICE (NON-ORANGE),NOT RAW POSITIONED,15,REFRIGERATED,23476.53,12536.13,1.860769231,2.28,2.28,1.87270952,1.19,27.31375155,14.58515122
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,BUCHI,UNKNOWN,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,BUCHI KOMBUCHA,12,FAIR-TRADE UNKNOWN,UNKNOWN,PROBIOTIC SUPPLEMENT,GRAB N GO FUNCTIONAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,NATURAL POSITIONING GROUP,UNKNOWN,RF CULTURED / FERMENTED BEV - OTHER,UNKNOWN,12,REFRIGERATED,23473.03,7490.42,1.463076923,1.96,1.96,3.133740164,2.21,14.70521203,4.692543497
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,TROPICANA,UNKNOWN,CONVENTIONAL,NOT CERTIFIED,NOT CERTIFIED,PEPSICO INC,52,FAIR-TRADE UNKNOWN,UNKNOWN,SUBCATEGORY NOT CODED,NOT GRAB N GO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,UNKNOWN,CONVENTIONAL POSITIONING GROUP,UNKNOWN,UNKNOWN,UNKNOWN,52,REFRIGERATED,23455.98,4748.43,1.22,1.67,1.67,4.939733765,1.41,24.44196648,4.948033163
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE & JUICE DRINKS & OTHER FUNCTIONAL BEV,BOLTHOUSE FARMS,STEVIA,NATURALLY PERCEIVED,CERTIFIED HOWGOOD RATING - NOT RATED,NOT CERTIFIED,BUTTERFLY EQUITY,15.2,NOT FAIR-TRADE,BERRY,PROTEIN - ANIMAL & PLANT COMBO,GRAB N GO FUNCTIONAL,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,NOT LABELED ORGANIC,NOT LABELED VEGAN,1,PLASTIC,NATURAL POSITIONING GROUP,NOT PREBIOTIC OR PROBIOTIC,RF PROTEIN JUICE & BEV,NOT RAW POSITIONED,15.2,REFRIGERATED,23419.14,8237.29,3.691538462,5.16,5.16,2.843063677,5.16,6.283703028,2.210187228
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF KOMBUCHA & FERMENTED BEVERAGES,HOLY KOMBUCHA,NO ALTERNATIVE SWEETENER PRESENCE,NATURAL - STANDARDS,NOT CERTIFIED,NOT CERTIFIED,HOLY KOMBUCHA INC,64,NOT FAIR-TRADE,GINGER,KOMBUCHA,NOT GRAB N GO,NOT LABELED GLUTEN FREE,NOT LABELED NON-GMO,LABELED ORGANIC 1-69%,NOT LABELED VEGAN,1,GLASS,NATURAL POSITIONING GROUP,PROBIOTIC,KOMBUCHA,RAW POSITIONED,64,REFRIGERATED,23357.1,1956.77,0.755384615,1.19,1.19,11.93655872,2.22,14.5666725,1.220341042
REFRIGERATED,REFRIGERATED JUICES & FUNCTIONAL BEVERAGES,RF JUICE ORANGE,PRIVATE LABEL,PRIVATE LABEL NOT CODED,CONVENTIONAL,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,COMPANY UNKNOWN,11,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,PRIVATE LABEL NOT CODED,1,PRIVATE LABEL NOT CODED,CONVENTIONAL POSITIONING GROUP,PRIVATE LABEL NOT CODED,PVL RF JUICE ORANGE,PRIVATE LABEL NOT CODED,11,PRIVATE LABEL NOT CODED,23297.52,8976.83,3.285384615,3.57,3.57,2.595294776,1.4,23.03966012,8.877473319
